name,state,latitude,longitude
Burger King,Iowa,41.016358,-92.438456
Sonic Drive-In,Oklahoma,35.0872,-96.3889
KFC,Virginia,36.6906,-80.8825
Taco Bell,Pennsylvania,40.626949,-75.442914
McDonald's,Texas,32.84839,-96.68448
SUBWAY,Wisconsin,43.035637516,-88.052208465
McDonald's,Texas,29.643881,-95.573558
SONIC Drive In,Arkansas,34.4922,-91.55243
Waffle House,Louisiana,32.536302,-92.652683
Kentucky Fried Chicken,Tennessee,35.88490332,-84.15431709
Chick-fil-A,Oklahoma,36.06138,-95.85207
Burger King,Florida,25.663191,-80.416463
Hardee's,Michigan,46.546466259,-87.420446022
Dawg House Grill,Illinois,42.01095,-87.840299
Wendy's,Utah,40.450406,-109.550556
Wendy's,Indiana,41.366735,-85.069754
White Castle,Minnesota,44.95528,-93.14732
McDonald's,Montana,46.39768,-105.82252
McDonald's,Virginia,36.844017,-81.501597
McDonald's,Illinois,41.93495,-89.06897
Taco Bell,North Carolina,35.769625,-78.7822
Arby's,Virginia,36.690203,-80.88299
Taco Bell,Washington,46.977584,-123.803555
Chuck Wagon,Illinois,42.076719,-87.706088
Taco Bell,Washington,46.729331,-122.979257
McDonald's,Vermont,42.895614,-73.20491
Subway,New York,40.70766,-74.00596
McDonald's,Florida,28.8111,-81.2736
Arby's,Texas,31.759178,-106.48844
Domino's Pizza,Minnesota,46.78937,-92.09841
Wendy's,Massachusetts,42.485442404,-71.217648227
KFC,Virginia,37.6497,-77.6005
Krystal,Alabama,33.654425,-86.81143
Bojangles' Famous Chicken 'n Biscuits,North Carolina,35.524332,-82.984872
SONIC Drive In,Louisiana,31.56959,-91.43609
Taco John's,Wisconsin,42.8358,-89.0241
McDonalds,Wisconsin,42.838604,-89.064156
Popeye's Chicken & Biscuits,Oklahoma,36.1772,-95.977
Jimmy John's,Minnesota,45.29521,-93.79988
Dairy Queen,North Carolina,35.83722,-77.06609
McDonald's,Alabama,30.44696,-89.03222
Taco Bell,Maryland,39.0394,-77.0544
McDonald's,Kentucky,37.792641,-86.492762
SONIC Drive In,Mississippi,34.67747,-88.56044
Wendy's,California,32.980157,-117.082421
McDonald's,Florida,27.4847,-82.4313
Subway,Wisconsin,43.18336,-88.72984
Arby's,North Carolina,34.2126,-78.0233
Subway,South Carolina,34.21275,-82.1794
McDonald's,Texas,31.32327,-95.43669
Hardee's,Alabama,32.40602,-86.26585
McDonald's,Florida,26.2732,-81.8022
Taco Bell,Georgia,33.608307,-83.82774
McDonald's,Missouri,37.2404,-93.3041
McDonald's,Kentucky,38.034,-84.4542
Arby's,North Carolina,34.9242,-79.7548
McDonald's,Florida,28.551799,-81.544747
Taco Bell,Oklahoma,35.41181,-99.41795
Waffle House,South Carolina,34.208255,-80.263308
Burger King,Michigan,42.538186,-83.477727
Burger King,California,33.972412,-118.07326
Jimmy John's,Illinois,42.29509,-87.95557
Burger King,Minnesota,45.975781,-94.350031
Subway,California,33.849,-117.95906
Papa Gino's,New Hampshire,42.96055,-71.43791
Burger King,Virginia,37.437,-77.5996
Taco Bell,California,33.887409,-118.09703
McDonald's,Utah,41.24561,-111.97017
McDonald's,Missouri,37.178862,-94.324677
KFC,Alabama,33.1677,-87.5217
Taco John's,North Dakota,47.91098,-97.04456
Arby's,Maryland,38.347755,-75.601957
Arby's,Nebraska,41.59377,-98.91143
McDonald's,North Carolina,34.21188,-78.02454
KFC,Illinois,39.814255,-89.64328
Arby's,Ohio,40.7994,-81.5111
Long John Silver/ A&W,Oklahoma,35.24645,-96.682076
Wendy's,Wyoming,42.8347,-106.3376
Wendy's,Kentucky,36.6171,-88.3138
Froots,Texas,30.39625,-97.71994
McDonald's,Missouri,38.536201,-91.003442
McDonald's,Wyoming,43.47322,-110.78682
Domino's Pizza,Oklahoma,35.61214,-95.9622
Taco Bell,Kentucky,37.41589,-86.87827
KFC - Kentucky Fried Chicken,Washington,46.977332,-123.804794
KFC,Washington,46.9776,-123.804
Jack in the Box,Texas,32.47557,-96.98077
Taco Bell,North Carolina,35.233111,-81.168816
Sonic Drive-In,Virginia,36.70829,-78.10761
McDonald's,California,32.613372,-117.069333
Arby's,Indiana,41.36617,-85.078917
Burger King,Massachusetts,41.56274,-70.59704
Burger King,California,38.743671,-121.274248
Krystal,Georgia,34.169615,-84.787046
McDonald's,Wyoming,44.75326,-108.7527
McDonald's,Virginia,39.21977,-78.13362
Wendy's,Pennsylvania,41.233753,-77.01946
McDonald's,New Hampshire,43.259243,-71.580582
McDonald's,Oklahoma,36.6386,-95.15439
McDonald's,Illinois,38.415725,-87.764203
Burger King,Kansas,37.607524,-97.336124
Waffle House,North Carolina,35.594282,-80.857786
Pizza Hut,New Mexico,35.080739,-106.710761
SONIC Drive In,Arkansas,34.84808,-92.40624
Circle Drive In,North Carolina,36.50394,-79.75872
McDonald's,Indiana,41.366737,-85.069632
Arby's,Indiana,41.428707,-87.36494
Hardee's,South Carolina,33.4858,-80.863
Papa John's Pizza,Colorado,39.69666,-104.85937
Whataburger,Texas,31.74505,-106.33182
Arby's,North Dakota,48.154526,-103.626381
Burger King,Indiana,40.75916,-86.76525
Wendy's,Indiana,39.52044,-85.76001
Waffle House,Ohio,39.783357,-83.998844
Taco Bell,California,35.6403,-120.688
Domino's Pizza,Virginia,38.8926,-77.18698
Wendy's,North Carolina,35.479738,-80.612037
McDonald's,Florida,29.9028,-81.32
Burger King,Virginia,36.860763,-76.209939
Steak-out,Alabama,34.79095,-86.97196
McDonald's,New Jersey,39.8374,-75.08859
Krystal,Florida,28.5681,-81.223
Sonic Drive-in,Tennessee,35.4479,-89.7839
McDonald's,Arizona,32.264629,-109.841441
Burger King,Indiana,41.36617,-85.07562
McDonald's,Maine,44.81766,-68.81022
Taco Bell,Arkansas,35.460204,-93.459834
McDonald's,New Mexico,32.781484,-108.286773
McDonald's,Texas,26.4824,-97.7683
Burger King,California,39.724031,-121.850258
SONIC Drive In,Arkansas,35.6059,-91.26616
Church's Chicken,Louisiana,30.5865,-91.1685
Wendy's,Mississippi,33.45762,-90.63505
McDonald's,Texas,29.43531,-98.70938
Taco John's,Iowa,41.37047,-93.55883
Sonic Drive-In,New Mexico,34.0715,-106.89355
Runza,Nebraska,40.623491,-96.961452
Taco Bell,Missouri,39.080437,-94.448408
Hardee's,Illinois,40.702898,-89.421682
Wendy's,Tennessee,36.126503,-83.46907
McDonald's,New Mexico,34.07221,-106.89317
Taco Bell,Iowa,41.85609,-90.18584
Domino's Pizza,Mississippi,34.91913,-88.51157
Arby's,Illinois,41.691952,-87.739413
Pizza Hut,Kentucky,36.5122,-88.89085
McDonald's,South Carolina,34.19709,-80.27686
Sonic Drive In,Missouri,37.079039869,-94.476880428
Topper's Pizza,Minnesota,44.15981,-94.01404
Taco Bell,Pennsylvania,40.826518,-76.845007
Ryan's,Louisiana,32.540693,-92.625377
Wendy's,West Virginia,39.46978595,-77.955143451
KFC,Oklahoma,35.2337,-96.6716
Wendy's,New Mexico,33.405,-104.5225
McDonald's,Wisconsin,44.67742,-90.16521
Burger King,California,39.1262,-121.5761
Wendy's,Oklahoma,36.061996,-95.7618
Burger King,North Carolina,36.27627,-76.97745
Famous Dave's,Nebraska,41.25618,-95.93098
SONIC Drive In,Oklahoma,34.18022,-97.14154
Burger King,South Carolina,34.17824,-79.385066
Wendy's,Georgia,31.58143,-84.17621
Sonic Drive-In,Texas,29.780067,-95.606804
McDonald's,Pennsylvania,40.52901,-75.5061
Chick-Fil-A,Maryland,38.34836,-75.60782
Culver's,Illinois,42.342512,-88.248956
Burger King,Texas,29.612668,-95.222877
Taco Bell,Tennessee,35.225088,-88.243742
Domino's Pizza,Maryland,39.41722324,-77.446478605
Kfc,Ohio,39.9418,-83.8557
Krystal,Tennessee,35.698814,-85.78028
McDonald's,Oklahoma,34.3752,-96.1352
McDonald's,Texas,30.764683,-94.415971
Rocky's,Texas,32.2437,-101.47505
McDonald's,California,33.73437,-117.851074
KFC,New Jersey,40.450336,-74.29858
Chick-Fil-A,Georgia,33.782283,-84.408363
Subway,DC,38.900777,-77.027791
SONIC Drive In,Texas,32.783450137,-97.092511653
Wendy's,Florida,25.823828,-80.215173
A&w Restaurant,Oklahoma,35.348,-97.496955
Burger King,Kansas,38.99078,-95.23258
McDonald's,Kansas,39.0438,-95.6762
Steak 'n Shake,South Carolina,33.68176,-78.9285
Carl's Jr.,California,33.898943,-117.562837
McDonald's,California,37.453922,-122.183105
Burger King,Texas,26.380207,-98.830802
Burger King,Florida,25.77427,-80.139486
Richie's Restaurant,Ohio,39.15001,-84.51125
Fuku,New York,40.70478,-74.00652
KFC,Wisconsin,42.9596,-87.9102
McDonald's,Louisiana,31.061466,-92.05434
Mcdonald's,Washington,46.598972,-120.51342
McDonald's,Louisiana,30.45677,-90.95636
Subway,Maryland,39.364115,-76.71312
Skyline Chili,Ohio,39.04426,-83.92209
McDonald's,North Carolina,35.91401,-81.527586
McDonald's,Missouri,38.66727,-90.61713
Domino's Pizza,Idaho,42.91602,-112.46872
Waffle House,Louisiana,30.437886,-90.083748
McDonald's,North Carolina,36.06513,-80.30183
Thrashers French Fries,Delaware,38.538363017,-75.056023938
Jimmy John's,Kentucky,38.1778,-83.4381
Jack in the Box,Texas,30.193097,-97.777699
Wendy's,Arkansas,33.467314097,-94.041971814
McDonalds,North Carolina,35.69258,-78.58276
Burger King,Utah,40.29712,-111.695441
Taco Bell,West Virginia,39.4311,-80.18581
Domino's Pizza,Washington,45.78141,-122.54874
Hardee's,Missouri,37.7321,-89.8625
Wendy's,Illinois,41.879986,-87.804556
McDonald's,West Virginia,39.018654,-80.420412
McDonald's,Tennessee,36.26087,-85.9518
Greek Oven Pizza and Wings,Rhode Island,41.891831398,-71.371393203
Wendy's,Indiana,39.309801,-85.21749
Subway,Maryland,39.417171,-76.781379
Arby's,Pennsylvania,39.91,-77.64953
Checkers,Tennessee,35.96275,-86.49653
Long John Silver's,Pennsylvania,39.929928,-77.63855
Wendy's,Utah,41.1766,-112.0055
Steak 'n Shake,Ohio,39.194957245,-84.236342508
McDonald's,Alabama,30.80191,-88.098
Wendy's,Ohio,39.2584,-84.8018
Taco Bell,North Carolina,35.39127,-80.62594
Burger King,Michigan,42.223662,-83.385421
Wienerschnitzel,California,34.0630044,-118.0368204
Waffle House,Ohio,39.2585,-84.8015
Chicken Express,Texas,32.89799,-96.76823
Taco Bell,North Carolina,36.204913,-81.66803
Five Guys,Tennessee,35.9008,-84.156
Taco Bell,North Carolina,35.085516,-80.879508
Wingstop,Texas,32.897364,-96.768713
Arby's,Virginia,37.506074,-77.598438
SONIC Drive In,Oklahoma,36.1049,-95.8551
McDonald's,California,33.802753,-117.94233
Subway,Virginia,37.66823,-77.45894
Culver's,Wisconsin,44.680708,-90.164941
Bojangles' Famous Chicken 'n Biscuits,North Carolina,34.233062,-77.996404
Wendy's,Louisiana,32.516953,-92.157301
Domino's Pizza,New Jersey,40.1253,-74.0457
McDonald's,New Jersey,41.0857,-74.2632
McDonald's,Connecticut,41.5116,-72.1151
McDonald's,Illinois,40.119324,-87.636202
Jimmy John's,Idaho,43.82367,-111.7891
Domino's Pizza,Massachusetts,41.6146,-70.9355
Arby's,Pennsylvania,40.017203,-79.081813
Taco John's,Minnesota,45.97427,-94.33707
Arby's,Louisiana,32.397816,-93.749316
Domino's Pizza,New York,40.700454,-73.789849
Burger King,Ohio,39.25871,-84.799569
Arby's,Ohio,39.259435,-84.799789
McDonald's,California,36.31323,-119.78084
Bojangles' Famous Chicken 'n Biscuits,North Carolina,36.072526076,-80.111235769
McDonald's,Indiana,41.41956,-87.239035
SONIC Drive In,Texas,29.495428,-98.70723
Pizza Hut,Louisiana,29.89708,-90.14081
McDonald's,Missouri,38.768,-90.2808
Taco Bell,Alabama,31.21677,-85.36019
Krystal,Georgia,33.961899,-83.395299
Burger King,Florida,28.820187078,-81.776476861
White Castle,Illinois,38.592848,-89.990787
Hardee's / Red Burrito,Florida,28.551288895,-81.539675504
Subway,Pennsylvania,39.7854,-77.7121
Burger King,California,34.000393,-118.394884
Arby's,Colorado,40.158592,-104.981604
McDonald's,Utah,40.98847,-111.91037
Taco Bell,Wyoming,41.577813,-109.251495
McDonald's,North Carolina,34.234477,-78.000649
Subway,Illinois,38.81162,-89.95296
Burger King,Louisiana,30.45676,-90.95637
McDonald's,Missouri,37.996497,-91.632136
McDonald's,Texas,32.64919,-96.70708
Hardee's,Illinois,40.90783,-89.492274
Taco Bell,South Carolina,33.64117,-78.9894
Comilao Lanches Bakery,New Jersey,40.72088,-74.15147
McDonald's,Wisconsin,44.142044,-88.520979
McDonald's,Georgia,32.0872,-82.1169
Jimmy John's,Washington,48.10589,-123.39795
Dairy Queen,New Mexico,35.87877,-106.00889
Burger King,Minnesota,45.5526,-93.58688
McDonald's,South Carolina,34.608235,-79.67963
SUBWAY,Colorado,39.73972,-105.11864
Burger King,Indiana,39.49126,-86.06367
Taco Bell,Virginia,36.686069,-80.886661
Long John Silver's,Ohio,41.419301,-81.759695
Wendy's,Ohio,39.26312,-84.41687
McDonald's,Florida,27.769937,-82.769296
Simmies Arirang Hill Cheese Steak,Maryland,39.21129941,-76.884577274
KFC,Florida,30.2862,-81.5371
Taco Bell,Illinois,38.529395,-89.151265
Baja Fresh,California,34.15226,-118.36576
McDonald's,Michigan,42.2239,-83.4856
Dunkin' Donuts,Florida,25.746553,-80.369168
Jack in the Box,California,36.080353,-119.042232
KFC,Oregon,44.621001,-121.13185
Hardee's / Red Burrito,Tennessee,36.13943988,-85.528088214
Carl's Jr.,California,37.975507,-120.367944
McDonald's,Pennsylvania,39.93023,-77.63899
Wingstreet,Texas,32.89356,-96.80408
Quiznos,Nevada,40.82638,-115.77779
McDonald's,Virginia,38.79862,-77.517128
White Castle,Ohio,39.19428,-84.23834
Taco Bell,California,33.9898669,-118.064463
White Castle,Missouri,38.767078373,-90.220859551
Wendy's,Missouri,38.691968,-90.397511166
Burger King,Florida,27.0737,-82.1557
Wendy's,Tennessee,35.94353759,-83.208691183
Runza,Nebraska,41.289561,-96.080766
McDonald's,Texas,29.736273,-95.564545
Wendy's,Virginia,38.80512,-77.521651
Burger King,South Carolina,34.00629,-81.77103
Captain D's Seafood,Louisiana,32.5151,-92.157
McDonald's,Kentucky,36.61142,-88.31556
McDonald's,Wisconsin,43.4991,-87.83432
Domino's Pizza,North Carolina,36.29457,-76.23925
Taco Bell,Iowa,41.025382,-93.796834
KFC,Iowa,41.02494,-93.79694
Burger King,Indiana,40.45299,-86.92139
McDonald's,Ohio,39.3573,-82.9757
Captain D's,South Carolina,34.6926,-82.9777
Blimpie,Nebraska,41.15401,-96.15288
KFC,Arizona,33.6021,-112.2896
Taco Bell,Ohio,39.253805,-84.2951
Taco Bell,Ohio,38.5412,-82.6747
Domino's Pizza,Georgia,33.61054,-83.887726
Bojangles' Famous Chicken 'n Biscuits,North Carolina,36.204748,-81.668966
McDonald's,Ohio,41.283339,-81.224043
McDonald's,Florida,30.18856,-85.75894
Carl's Jr. / Green Burrito,Washington,47.643471115,-117.55947397
Wendy's,Ohio,39.2529,-84.2967
Dominos Pizza,Pennsylvania,40.009045,-76.7735
Taco Bell,California,37.463975,-121.143031
McDonald's,Pennsylvania,41.63479,-80.15443
Wendy's,Maryland,39.422525,-76.370389
KFC,Idaho,43.1417,-115.66181
McDonald's,Virginia,36.96853,-82.59347
Jimmy John's,Wisconsin,43.11887,-87.91084
Hardee's,Alabama,31.3469,-89.2631
McDonald's,Tennessee,35.841338,-86.391189
Burger King,New York,43.213444,-75.464252
McDonald's,Vermont,44.49519,-73.1221
Domino's Pizza,West Virginia,38.0083,-81.12847
Burger King,New York,40.709762,-74.011824
Krystal,Tennessee,35.04254,-85.68829
Burger King,Illinois,41.14355,-88.83565
Sonic Drive-In,Tennessee,35.61,-87.83698
McDonald's,Indiana,38.67479,-86.91264
Wendy's,Vermont,42.883007,-72.557487
Captain D's,Kentucky,37.73046,-84.27226
Dominos Pizza,Oregon,45.446733804,-122.629705075
KFC,Washington,47.6592,-122.6867
Pollo Tropical,Florida,25.812042,-80.36785
McDonald's,Ohio,39.258061,-84.469734
Arby's,Ohio,41.863933,-80.796543
Domino's Pizza,South Dakota,44.41474,-103.51054
Burger King,Kansas,38.9366,-94.7982
Burger King,Hawaii,21.302963,-157.8462
Burger King,Ohio,39.2521,-84.2963
White Castle,Illinois,41.699154,-87.79765
McDonald's,Utah,40.559799,-111.85379
Domino's Pizza,Nebraska,40.8365,-96.7067
SONIC Drive In,Arizona,32.16391,-110.95497
Burger King,Michigan,44.76388,-85.59616
Panda,Indiana,39.77376482,-85.979247849
KFC,Texas,29.640768,-95.2421
Baja Fresh,Oregon,45.5049,-122.4412
Subway,California,37.31528,-122.03238
SUBWAY,Florida,28.41402,-81.24131
Jimmy John's,Indiana,40.45384,-86.91841
Petro's Chili & Chips,Tennessee,35.89636,-84.13357
Burger King,Maryland,39.600468,-77.729678
McDonald's,Indiana,38.289876,-85.913356
Arby's,Washington,46.281894,-119.274364
Wendy's,California,37.7036,-121.8181
Jack in the Box,Nevada,36.000513,-115.106448
Wendy's,Maryland,39.601372,-77.729661
Burger King,California,33.809622,-118.011169
KFC,California,33.91913,-117.96767
Arby's,Idaho,43.1419,-115.663
KFC,Louisiana,32.6232,-93.257
Pizza Hut,Colorado,39.71852,-105.08159
Jack in the Box,Texas,26.2376,-98.3961
Arby's,Arkansas,34.85486,-92.40319
Popeye's Louisiana Kitchen,Washington,47.47329,-122.21831
Burger King,Nevada,36.17325,-115.24447
McDonald's,Texas,32.950601,-96.768358
Burger King,Pennsylvania,40.509286,-75.385827
Waffle House,Louisiana,30.45746,-90.95559
Arby's,Alabama,33.45148,-86.98399
Char-Grill,North Carolina,35.375225,-78.5396
Burger King,South Carolina,32.998202,-80.039157
Hardee's,Illinois,40.569431,-89.644969
McDonalds,Vermont,44.574,-72.59198
Taco Bell,Texas,32.912551,-96.631082
Wendy's,Virginia,36.96923,-82.59674
Sonic Drive-In,Mississippi,33.39715,-90.90216
Mcdonald's,New Jersey,40.830494,-74.316871
Burger King,Illinois,39.41753,-87.69207
Carl's Jr.,Arizona,31.3392,-109.5609
Taco Bell,North Dakota,46.898997,-98.707788
SONIC Drive In,Oklahoma,35.96083,-95.39476
McDonald's,North Dakota,46.263498,-96.617569
Arby's,Oregon,45.44703,-122.57893
Wendy's,Maine,44.816346,-68.808841
Snack Shack,Arizona,32.3948,-111.3214
Arby's,Indiana,39.64669,-86.83726
Wendy's,North Carolina,35.160043,-83.391085
Jack in the Box,Texas,29.924899,-95.628011
Pizza Hut,California,32.792343,-117.09891
Arby's,Kentucky,38.481963,-82.645262
Wendy's,Arizona,33.290645,-111.841586
Bojangles' Famous Chicken 'n Biscuits,North Carolina,35.342137,-79.399282
Sonic Drive-In,North Carolina,36.45097,-77.64732
McDonalds,Alaska,60.55963,-151.23544
McDonald's,Washington,47.657975,-122.686085
Taco Bell,California,39.1256,-121.57774
Taco Bell,Texas,27.87885,-97.32259
McDonald's,Florida,28.822,-81.7847
Domino's Pizza,Arizona,33.5806,-112.134
Jack in the Box,California,34.953543,-120.41833
Pizza Hut,Oklahoma,35.36405,-97.52888
Jimmy John's,Minnesota,45.159948,-93.232678
Wendy's,Ohio,41.8638,-80.796
SONIC Drive In,Oklahoma,34.92084,-95.77165
KFC,Virginia,37.115841759,-79.280090332
White Castle,Indiana,39.078123913,-84.889394752
Taco Bell,Kansas,38.84013,-97.59445
SUBWAY,Nevada,36.11469,-115.14152
KFC,New York,40.68944,-73.95512
Burger King,West Virginia,40.07148,-80.73378
Wendy's,Kentucky,37.007466,-85.923449
KFC,North Carolina,34.2339,-77.996
McDonald's,South Carolina,33.76038,-78.85824
Five Guys,Massachusetts,42.154976,-71.204124
Papa John's Pizza,South Carolina,33.826771,-78.681905
Bojangles' Famous Chicken 'n Biscuits,Tennessee,35.940907,-83.211895
Burger King,New York,43.095437,-76.174138
McDonald's,Texas,26.40269,-99.01235
McDonald's,Arizona,31.33962,-109.55976
Five Guys,Utah,40.5622,-111.8908
Hardee's,Tennessee,36.212601739,-86.318617924
Burger King,New Jersey,39.459212,-75.208847
Waffle House,Louisiana,30.415208,-91.068066
KFC,Michigan,43.838090059,-84.768904874
Taco Bell,New York,43.07818,-75.64205
Taco Bell,Pennsylvania,41.223,-75.8811
SONIC Drive In,South Carolina,33.57165,-81.93857
Subway,South Carolina,34.81442,-82.60183
McDonald's,Texas,29.6852,-98.1249
KFC,Florida,29.1272,-81.006
Jack in the Box,California,38.3432,-121.9948
Burger King,Virginia,38.6622,-78.49155
Burger King,Virginia,38.13465,-79.04398
Pizza Hut,New Mexico,36.38368,-105.58719
Ryan's,Kentucky,37.710868,-85.83228
SONIC Drive In,Oklahoma,35.99873,-96.09948
Burger King,Louisiana,29.59167,-90.73489
SONIC Drive In,Connecticut,41.49352,-72.81014
Burger King,Washington,46.280915,-119.27368
McDonald's,California,37.2999,-121.8225
KFC,Virginia,37.37221,-77.5022
Subway,California,33.19173,-117.22917
Hardee's,Georgia,34.28467,-83.12738
Burger King,Georgia,34.284740813,-83.127371526
Chick-fil-A,Maryland,39.218843,-76.858743
Sarku Japan,Maryland,39.21664,-76.85786
SONIC Drive In,Missouri,37.82834,-92.17669
KFC,Ohio,40.5264,-81.489
McDonald's,Illinois,41.13256,-87.8757
Wendy's,Hawaii,21.408394,-157.96516
Five Guys,Massachusetts,42.3756,-71.25283
Long John Silver's / A&W,Illinois,39.789544393,-89.703519344
Arby's,Michigan,41.959298,-83.674106
Sonic Drive-In,Arkansas,33.6095,-92.06545
Subway,North Carolina,34.234442,-78.000568
Mcdonalds,Michigan,41.796655959,-85.662031173
McDonald's,Florida,29.96246,-81.49044
Hardee's,Montana,45.6673,-108.771
McDonald's,Texas,30.256138,-94.198237
Subway,Kansas,37.28123,-98.58707
McDonald's,Tennessee,36.39974,-86.16198
Wendy's,Pennsylvania,41.3524,-74.7203
McDonalds,Louisiana,31.92575,-92.65248
Wendy's,Indiana,40.899199,-85.510062
Jersey Mike's Subs,South Carolina,33.64061,-78.99057
Taco Bell,Missouri,37.079654,-94.477436
Wendy's,North Carolina,35.8219,-79.8244
L&L Hawaiian Barbecue,California,37.996849433,-122.108275883
Burger King,Pennsylvania,41.47686,-75.684211
Five Guys,Nevada,36.00283566,-115.109921504
McDonald's,Vermont,42.88208,-72.55768
Arby's,Missouri,38.9312,-94.3589
McDonald's,New Jersey,39.40789,-75.03871
Arby's,Virginia,37.68716,-77.46319
Burger King,Nevada,39.60483,-119.83671
Checkers,Georgia,33.39408,-84.74383
McDonald's,Washington,47.435873,-120.322573
McDonald's,Washington,47.4367,-120.3242
Burger King,Utah,40.565375,-111.890189
Domino's Pizza,Wyoming,41.26789,-110.9667
Hardee's / Red Burrito,Missouri,38.56732,-90.396
KFC,Colorado,39.7402,-105.1124
KFC,Virginia,38.137,-79.0467
Wendy's,Florida,30.5177,-86.4713
Wendy's,Texas,27.6029,-99.4773
Hardee's,Virginia,37.4429,-77.5838
Taco Cabana,New Mexico,35.072178,-106.53455
Gyros Kings,Illinois,41.80864,-88.01066
Taco Delight,Oregon,42.3471,-122.8742
Bojangles' Famous Chicken 'n Biscuits,North Carolina,35.901889,-79.948915
Arby's,Wisconsin,44.35742,-89.10863
McDonald's,Illinois,37.764293,-89.334672
McDonald's,Virginia,38.66185,-78.49038
McDonald's,Louisiana,30.448814,-91.054001
Bojangles' Famous Chicken 'n Biscuits,Virginia,36.629115,-82.12201
Del Taco,California,35.63934,-117.67823
Burger King,New Mexico,34.06919,-106.89295
SONIC Drive In,Georgia,31.98523,-81.21985
L&l Hawaiian Barbecue,Hawaii,21.377964126,-157.729193753
Panda Express,Arizona,33.292688,-111.822701
Burger King,Louisiana,32.78054,-91.90177
Hardee's,North Dakota,48.153438,-103.625735
McDonalds,Texas,32.7099,-97.0028
Wendy's,Michigan,43.0351,-83.5186
McDonalds,North Carolina,35.41864,-78.80364
Sonic Drive-In,New Mexico,32.94424,-103.35012
McDonald's,Kentucky,38.05348,-84.71649
Hardee's,South Carolina,33.6903,-80.2142
Domino's Pizza,Kentucky,39.09245,-84.4806
Del Taco,California,33.82344,-116.52778
McDonald's,South Carolina,33.66311,-79.83327
McDonald's,North Carolina,35.99852,-78.8995
Burger King,Maine,43.680858,-70.439336
Sonic Drive-In,New Mexico,33.32339,-105.63017
Taco Bell,Indiana,38.775923,-85.386949
Taco Bell,Missouri,38.762602,-90.699963
McDonald's,Illinois,39.417984,-87.69309
McDonald's,New Jersey,40.0357,-74.6139
Bojangles' Famous Chicken 'n Biscuits,South Carolina,34.688956,-82.812212
Domino's Pizza,North Dakota,46.2636,-96.60527
McDonald's,New York,40.72647,-73.98591
Dairy Queen,Georgia,33.5083,-84.22905
Wendy's,North Carolina,35.64077,-78.44969
Skyline Chili,Ohio,39.25989,-84.60319
Wendy's,California,32.9364,-117.10878
McDonald's,Iowa,42.0685,-90.67905
Wendy's,Indiana,39.645585,-86.843586
McDonald's,Texas,26.1919,-98.1214
Burger King,Ohio,39.259785,-84.60207
KFC,Wisconsin,44.91287,-91.38882
Burger Time,New Mexico,32.2675,-107.7702
Taco Bell,Indiana,39.78416,-85.78489
Sonic Drive-In,Illinois,38.78841,-89.97861
Bojangles' Famous Chicken 'n Biscuits,North Carolina,35.315017,-81.192074
Taco Bell,Indiana,40.45382,-86.9171
Taco John's,Kentucky,36.729789,-88.631649
Burger King,Tennessee,36.289178274,-88.314133913
Sonic Drive-In,Louisiana,29.68951,-91.30939
Taco Bell,Texas,30.337113,-97.69432
KFC,Oklahoma,35.6232,-95.9593
Wendy's,North Carolina,36.2053,-81.6694
KFC,Virginia,37.442,-77.5842
Bojangles' Famous Chicken 'n Biscuits,Virginia,37.043231,-76.378369
Subway,Illinois,39.84545,-88.97083
McDonald's,Indiana,40.123116,-86.012865
KFC,Oklahoma,35.85064,-97.93226
Rallys,Missouri,38.61683,-90.19413
McDonald's,Pennsylvania,40.9032,-78.2321
Carl's Jr,Arizona,33.43503,-111.86782
Culver's,South Dakota,44.10203,-103.19291
Pizza Hut,Texas,30.37496,-97.67167
Taco Bell,Ohio,40.401344,-82.452076
Culver's,South Dakota,43.690288,-98.01333
Taco Bell,Oregon,43.35771,-124.212504
McDonald's,Illinois,42.366210584,-89.032519514
Church's Chicken,Texas,26.220583,-98.227371
Taco Bell,Arizona,36.129706,-111.239365
Taco Bell,Mississippi,33.45785,-90.63563
KFC,Mississippi,33.457096,-90.65009
Krystal,Georgia,32.659703,-83.618014
Pizza Hut,Colorado,39.610035,-105.11178
Burger King,Virginia,37.59424,-77.566
Wendy's,Louisiana,32.518866,-92.108223
McDonald's,Illinois,40.565352,-89.636833
KFC,South Carolina,34.1156,-80.8859
Wendy's,South Carolina,34.2463,-80.617
Lee's Famous Recipe Chicken,Missouri,38.7751,-90.4896
Arby's,Tennessee,36.28887,-88.31477
Taco Bell,South Carolina,33.713707,-78.899606
McDonald's,Idaho,42.859741,-112.435556
Wendy's,Pennsylvania,41.63586,-80.15353
Jimmy John's,Iowa,41.37004,-93.55905
Taco Bell,Louisiana,30.439137,-90.456197
Burger King,Virginia,37.374634,-77.504568
McDonald's,North Carolina,35.90928,-78.727544
Jack in the Box,California,33.7902,-118.27534
Burger King,Colorado,39.73949,-105.000583
Burger King,Maine,44.81566,-68.80779
McDonald's,Alabama,30.39514,-87.68397
Arby's,New Mexico,34.045867,-106.89187
SONIC Drive In,Nebraska,40.39438,-95.83889
Kfc,Ohio,41.042667038,-82.727572702
McDonald's,Washington,48.7839,-122.4872
Taco Bell,Arizona,31.339884,-109.524268
McDonalds,Kansas,37.66688,-95.45404
Hardee's,North Carolina,34.23443,-78.000541
Taco Bell,North Carolina,34.23389,-77.99544
