name,state,latitude,longitude
Taco Planet,North Dakota,43.448911,-123.670859
Sub Stop,Wisconsin,44.105436,-99.772636
Fry King,Rhode Island,26.974894,-75.248061
Fry King,West Virginia,46.016353,-81.006338
Pizza Express,Virginia,45.0193,-87.261158
Fry King,New Jersey,27.841072,-95.517888
Waffle World,Montana,29.191125,-102.228282
Veggie Bites,Rhode Island,46.513121,-113.757008
Grill Master,New York,24.719292,-79.825775
Veggie Bites,Tennessee,44.233174,-77.340456
Sub Stop,Alaska,38.69307,-115.870284
Pizza Express,DC,45.167046,-106.297044
Veggie Bites,Utah,47.037009,-84.83379
Hot Chicken USA,Hawaii,45.988354,-99.903254
Waffle World,Kentucky,32.395179,-89.464864
Fry King,Pennsylvania,32.560361,-97.057404
Veggie Bites,Vermont,24.579863,-84.449067
Burger Town,Arizona,39.016711,-95.324048
Hot Chicken USA,Idaho,43.561723,-68.792687
Pizza Express,Wyoming,42.606003,-104.514987
Sub Stop,Massachusetts,40.501705,-116.202688
Fry King,Delaware,31.356797,-122.376494
Waffle World,Alabama,45.080564,-107.597396
Taco Planet,DC,39.601502,-69.468725
Grill Master,North Dakota,36.977438,-107.127148
Taco Planet,DC,45.057157,-79.969002
Pizza Express,Montana,31.755245,-92.350194
Veggie Bites,Hawaii,38.100947,-102.799935
Wrap & Roll,Missouri,49.226927,-99.75815
Burger Town,Alabama,31.169748,-122.439595
Burger Town,Delaware,45.299464,-110.526611
Sub Stop,Massachusetts,29.933368,-120.136958
Hot Chicken USA,Maine,35.902964,-102.294766
Grill Master,Mississippi,27.743895,-120.249066
Hot Chicken USA,Vermont,33.418221,-100.494965
Burger Town,Delaware,40.112331,-103.575168
Fry King,Montana,25.996941,-98.32942
Donut Haven,Virginia,40.34718,-104.305585
Fry King,Maine,30.057965,-85.714009
Taco Planet,Utah,29.63856,-104.775166
Donut Haven,Idaho,30.428462,-89.590813
Waffle World,Co Spgs,38.70261,-84.833024
Taco Planet,Maine,27.012465,-116.993078
Taco Planet,Kansas,38.732594,-92.159146
Sub Stop,South Carolina,29.458639,-115.18589
Donut Haven,Washington,30.75303,-74.429755
Wrap & Roll,California,40.132442,-81.318307
Grill Master,Georgia,43.653408,-112.76638
Wrap & Roll,New Hampshire,24.652474,-114.522596
Taco Planet,Montana,46.641907,-98.463136
Waffle World,Co Spgs,45.692318,-123.17621
Grill Master,Mississippi,42.121701,-116.945172
Wrap & Roll,Arkansas,37.708006,-67.914156
Fry King,Illinois,28.717871,-69.375881
Pizza Express,Hawaii,39.829124,-124.307837
Burger Town,Alaska,36.947882,-97.280043
Waffle World,Oregon,38.464861,-68.187292
Hot Chicken USA,Massachusetts,39.558656,-81.966784
Burger Town,California,42.298468,-104.83973
Waffle World,Georgia,24.70859,-88.122183
Wrap & Roll,Maine,31.226047,-107.06974
Burger Town,Minnesota,32.144792,-83.634025
Burger Town,Florida,26.206849,-118.653516
Burger Town,Delaware,36.811989,-96.344565
Grill Master,Texas,28.553313,-118.152814
Sub Stop,Georgia,24.83116,-96.099664
Wrap & Roll,California,28.684665,-115.823368
Grill Master,Kentucky,43.482794,-117.104872
Donut Haven,Oregon,32.862843,-113.759929
Wrap & Roll,Maine,30.587879,-117.87708
Hot Chicken USA,Montana,44.501323,-82.901915
Donut Haven,Colorado,49.094838,-87.392575
Hot Chicken USA,Mississippi,27.973574,-96.328986
Donut Haven,Wyoming,31.142151,-88.93027
Taco Planet,New York,47.300236,-114.737923
Taco Planet,Oregon,33.556919,-104.027776
Taco Planet,Hawaii,44.73094,-84.596541
Burger Town,Hawaii,43.363936,-74.927402
Hot Chicken USA,Nevada,47.335983,-88.110619
Burger Town,Iowa,41.240003,-105.348748
Hot Chicken USA,Wyoming,32.662832,-82.414217
Veggie Bites,Iowa,39.428508,-79.535126
Donut Haven,Hawaii,42.022403,-113.041885
Wrap & Roll,Idaho,31.151889,-117.095827
Taco Planet,Mississippi,43.473877,-118.963983
Pizza Express,Utah,31.479951,-88.462619
Burger Town,New York,33.145865,-85.982734
Veggie Bites,West Virginia,29.596464,-95.29819
Wrap & Roll,Kentucky,42.337482,-107.580599
Hot Chicken USA,Ohio,30.582248,-116.266131
Wrap & Roll,Minnesota,34.450719,-96.6829
Fry King,Missouri,25.2433,-109.180111
Hot Chicken USA,Nevada,41.554057,-90.758333
Veggie Bites,California,40.911975,-72.247859
Burger Town,Indiana,42.294888,-99.106226
Taco Planet,Utah,46.37488,-85.234197
Waffle World,Nevada,46.323211,-70.517672
Pizza Express,North Carolina,37.555437,-95.919008
Burger Town,DC,31.343815,-107.707522
Pizza Express,Alaska,33.398349,-96.647462
Veggie Bites,Tennessee,32.009462,-70.951386
Sub Stop,North Carolina,35.678505,-102.971675
Sub Stop,Missouri,41.911281,-120.469939
Grill Master,Louisiana,38.139055,-113.895172
Sub Stop,New Jersey,46.204223,-102.421322
Taco Planet,Minnesota,36.694454,-82.245752
Taco Planet,Arizona,46.020418,-111.812157
Wrap & Roll,Connecticut,43.439941,-100.411214
Fry King,New York,36.676288,-115.148767
Wrap & Roll,Iowa,37.843631,-74.591954
Fry King,Delaware,30.714817,-124.624056
Donut Haven,South Carolina,35.104204,-72.290789
Sub Stop,Florida,31.262253,-116.123253
Fry King,Georgia,36.483979,-101.525018
Taco Planet,Rhode Island,36.886192,-86.826782
Donut Haven,New York,45.567193,-97.757545
Burger Town,Massachusetts,32.576202,-116.131357
Donut Haven,Tennessee,38.053711,-88.783019
Veggie Bites,Georgia,33.282074,-94.579345
Waffle World,Virginia,26.06884,-102.472855
Donut Haven,Maryland,49.133473,-69.15879
Veggie Bites,Oklahoma,47.308334,-68.873491
Waffle World,Ohio,40.377922,-86.131028
Grill Master,New York,33.392051,-76.363692
Wrap & Roll,Arkansas,32.996237,-102.977398
Taco Planet,South Carolina,29.780867,-99.705401
Donut Haven,Alabama,35.730012,-94.714293
Fry King,Wyoming,34.254084,-117.145538
Waffle World,North Dakota,28.313324,-97.392861
Fry King,Oregon,24.593018,-69.286824
Fry King,South Carolina,45.897238,-69.449847
Waffle World,Hawaii,35.335927,-109.496642
Donut Haven,Nebraska,25.722551,-96.703814
Pizza Express,Minnesota,47.033131,-89.517741
Waffle World,Connecticut,44.144449,-95.285192
Veggie Bites,Kentucky,44.340962,-96.403422
Wrap & Roll,Massachusetts,44.414008,-122.113076
Waffle World,Washington,39.596634,-124.374851
Fry King,Delaware,35.416359,-79.608422
Fry King,Kentucky,44.264258,-76.069066
Sub Stop,Arkansas,36.773497,-77.303085
Pizza Express,Connecticut,37.365407,-90.421827
Pizza Express,Alaska,35.668761,-74.80962
Grill Master,Utah,41.60644,-75.610484
Wrap & Roll,Vermont,42.585424,-75.844186
Grill Master,Wisconsin,29.105011,-116.53197
Wrap & Roll,Tennessee,32.785283,-115.836315
Sub Stop,West Virginia,38.068571,-110.403223
Donut Haven,Vermont,29.763363,-78.370626
Taco Planet,Michigan,32.876822,-105.749751
Pizza Express,Maryland,42.721309,-93.326242
Waffle World,South Dakota,28.931291,-101.898541
Burger Town,Oregon,28.362327,-117.116052
Burger Town,Wyoming,32.445795,-107.581554
Fry King,South Carolina,28.274486,-71.683595
Sub Stop,Mississippi,26.492568,-93.926473
Sub Stop,Colorado,38.016209,-102.063942
Veggie Bites,Texas,41.650277,-77.354786
Taco Planet,Oklahoma,26.403361,-118.878371
Veggie Bites,New Hampshire,34.398408,-112.802578
Grill Master,Maine,48.62594,-123.540469
Waffle World,Arkansas,36.072667,-99.039145
Veggie Bites,Wyoming,31.177457,-85.24547
Hot Chicken USA,Delaware,42.52392,-79.316148
Burger Town,Arizona,29.515254,-124.228621
Grill Master,New Jersey,29.77949,-117.376616
Hot Chicken USA,Michigan,26.454968,-119.589825
Veggie Bites,Idaho,30.14004,-90.077196
Pizza Express,New Jersey,29.907812,-80.440447
Burger Town,North Carolina,41.18505,-98.747734
Pizza Express,North Carolina,33.313811,-68.841894
Pizza Express,Delaware,34.15282,-112.464559
Hot Chicken USA,Iowa,41.479387,-72.043334
Hot Chicken USA,Illinois,39.266361,-71.233254
Sub Stop,Colorado,45.474938,-86.14485
Grill Master,Virginia,26.037691,-81.602173
Taco Planet,Oklahoma,32.774248,-103.675323
Fry King,Rhode Island,25.977964,-102.694684
Taco Planet,Florida,32.028348,-80.925228
Taco Planet,South Carolina,26.869644,-118.58854
Pizza Express,Indiana,49.115136,-109.834379
Wrap & Roll,Alaska,28.647779,-87.684688
Pizza Express,Wisconsin,34.194781,-67.593984
Sub Stop,Colorado,48.178127,-92.443787
Donut Haven,Wisconsin,29.601863,-73.893994
Waffle World,New York,31.878729,-89.006946
Veggie Bites,Michigan,43.836356,-104.071956
Sub Stop,New Hampshire,36.937523,-80.099438
Grill Master,Co Spgs,31.899479,-78.228506
Fry King,Arkansas,46.454222,-106.835852
Waffle World,North Carolina,39.251162,-89.818498
Donut Haven,South Dakota,36.479058,-89.046815
Grill Master,Delaware,48.863433,-116.269616
Donut Haven,South Dakota,39.754118,-70.141372
Burger Town,North Dakota,28.904246,-108.989277
Sub Stop,Wyoming,37.377207,-69.942365
Donut Haven,Montana,32.715128,-112.164066
Wrap & Roll,Connecticut,43.911425,-106.683564
Wrap & Roll,Illinois,33.506339,-69.067641
Waffle World,Oregon,41.394123,-115.059644
Fry King,Colorado,29.268702,-86.339215
Pizza Express,DC,44.394792,-93.540692
Waffle World,Vermont,28.774317,-114.140678
Grill Master,Missouri,36.913027,-73.45764
Taco Planet,Connecticut,47.25719,-117.183865
Donut Haven,Indiana,40.692729,-92.075613
Veggie Bites,New Jersey,36.11304,-88.376258
Grill Master,North Dakota,29.350476,-79.222321
Burger Town,Vermont,31.732773,-112.67798
Sub Stop,Minnesota,28.088265,-106.896856
Taco Planet,Oregon,29.803444,-72.074374
Donut Haven,South Dakota,30.145861,-91.219644
Grill Master,Kentucky,26.880827,-88.691859
Wrap & Roll,Kansas,49.211327,-113.873102
Taco Planet,California,31.104204,-96.827728
Hot Chicken USA,Ohio,32.378778,-113.573326
Waffle World,Massachusetts,36.95103,-92.741093
Veggie Bites,Missouri,28.747613,-110.334252
Fry King,Alaska,33.802525,-96.721583
Grill Master,Connecticut,47.22514,-119.127582
Waffle World,North Carolina,38.685968,-100.663001
Donut Haven,California,32.663921,-77.042053
Wrap & Roll,Florida,44.237328,-72.946253
Fry King,Missouri,39.036654,-98.817686
Sub Stop,Wyoming,28.727367,-123.018953
Taco Planet,New York,39.193054,-121.702769
Veggie Bites,Arkansas,27.57923,-82.95532
Wrap & Roll,Louisiana,28.370986,-119.751735
Sub Stop,Montana,33.141997,-72.53881
Sub Stop,Oklahoma,37.268148,-98.578092
Pizza Express,Kentucky,36.052471,-123.382764
Waffle World,Nebraska,44.375175,-75.1939
Sub Stop,Massachusetts,25.612381,-104.417672
Grill Master,West Virginia,29.115394,-112.892217
Pizza Express,Co Spgs,34.915462,-86.096265
Donut Haven,Kansas,48.879021,-68.101868
Taco Planet,Rhode Island,31.576101,-124.429962
Donut Haven,Florida,30.573369,-74.083303
Sub Stop,Alaska,49.169662,-97.718491
Donut Haven,Colorado,46.262571,-107.385706
Fry King,Pennsylvania,47.284897,-77.891806
Hot Chicken USA,Mississippi,29.393617,-94.312727
Donut Haven,Illinois,38.510407,-85.377503
Hot Chicken USA,New Mexico,29.999855,-107.476436
Fry King,Alabama,24.863097,-110.407684
Veggie Bites,New Hampshire,34.22923,-103.769185
Pizza Express,Pennsylvania,28.258002,-100.971231
Grill Master,Louisiana,26.406744,-91.255848
Donut Haven,Virginia,34.485105,-80.51492
Grill Master,New Hampshire,45.652647,-98.337554
Sub Stop,New York,49.102908,-69.755846
Fry King,Connecticut,30.71868,-108.003758
Pizza Express,Texas,37.6872,-95.020094
Waffle World,Hawaii,38.61035,-72.385787
Donut Haven,Florida,36.154087,-110.999607
Wrap & Roll,Arizona,28.04608,-89.285727
Veggie Bites,Georgia,36.837202,-98.042376
Wrap & Roll,Alabama,49.296674,-71.685537
Wrap & Roll,Nevada,24.731655,-82.189605
Burger Town,Georgia,25.364693,-91.396571
Grill Master,Oregon,27.599035,-86.356849
Burger Town,Connecticut,27.615343,-68.062063
Veggie Bites,West Virginia,35.570382,-84.348059
Waffle World,California,41.148844,-119.262881
Waffle World,South Dakota,43.017511,-70.021813
Waffle World,Tennessee,34.838033,-102.928414
Pizza Express,Utah,41.316739,-98.257266
Wrap & Roll,Idaho,27.787718,-87.813993
Grill Master,New York,39.326084,-77.471546
Waffle World,Oklahoma,48.943205,-68.164625
Waffle World,New York,29.699027,-110.368599
Hot Chicken USA,Alaska,47.004033,-108.271887
Donut Haven,South Carolina,27.20959,-92.525911
Waffle World,Washington,40.418655,-68.073279
Donut Haven,Maine,38.617055,-113.107832
Burger Town,Missouri,39.56892,-94.219819
Grill Master,Alaska,47.175561,-118.233096
Hot Chicken USA,Georgia,37.376553,-73.644946
Wrap & Roll,Ohio,36.377836,-117.447085
Waffle World,Utah,44.663362,-93.785542
Burger Town,Ohio,46.254221,-76.692534
Veggie Bites,Oregon,32.468869,-79.089096
Wrap & Roll,Massachusetts,43.593671,-79.550391
Grill Master,Connecticut,31.845059,-107.027454
Taco Planet,New Hampshire,30.116861,-114.50991
Burger Town,Michigan,33.455608,-88.915779
Veggie Bites,New Mexico,37.07701,-78.262111
Waffle World,Montana,48.983557,-98.57171
Hot Chicken USA,Co Spgs,27.292156,-119.705081
Fry King,Colorado,25.591811,-80.490191
Hot Chicken USA,Oregon,30.051856,-100.788904
Burger Town,Arkansas,29.983341,-79.515531
Fry King,Idaho,27.28829,-78.783577
Taco Planet,Minnesota,34.543625,-85.183411
Hot Chicken USA,Alabama,42.802692,-108.759177
Waffle World,North Dakota,45.846462,-102.895312
Waffle World,Delaware,40.936541,-116.804487
Taco Planet,Nebraska,26.114616,-75.79612
Waffle World,Indiana,33.647486,-78.793098
Pizza Express,New Hampshire,30.006445,-84.753473
Sub Stop,Co Spgs,48.470502,-118.337765
Hot Chicken USA,Michigan,40.728808,-116.45703
Sub Stop,Georgia,40.994858,-94.729169
Taco Planet,South Carolina,42.698558,-103.451241
Fry King,California,48.763145,-84.370623
Donut Haven,Georgia,33.817051,-91.801894
Fry King,Louisiana,48.240685,-122.975216
Taco Planet,Colorado,26.627589,-72.554167
Veggie Bites,West Virginia,35.946752,-124.901395
Wrap & Roll,Wisconsin,29.811531,-124.580305
Donut Haven,Nebraska,33.614126,-70.595504
Waffle World,Colorado,46.107315,-92.74667
Veggie Bites,Kentucky,24.740319,-98.562473
Grill Master,North Carolina,33.058824,-83.539193
Sub Stop,California,30.731764,-88.019043
Waffle World,Mississippi,32.364483,-113.950869
Fry King,Alaska,31.005522,-87.495743
Taco Planet,Nevada,29.676527,-78.275367
Grill Master,Washington,30.868159,-101.949178
Grill Master,Alabama,34.499862,-113.894654
Fry King,California,30.594147,-95.66184
Fry King,New Hampshire,48.971123,-93.615087
Burger Town,Montana,42.341204,-94.053634
Fry King,Iowa,44.86776,-82.453489
Sub Stop,Vermont,27.542711,-69.808988
Waffle World,Colorado,45.923721,-88.517577
Hot Chicken USA,Wisconsin,39.986131,-121.137732
Wrap & Roll,Pennsylvania,39.397537,-100.763059
Hot Chicken USA,Delaware,44.967377,-95.348848
Waffle World,Co Spgs,30.401176,-86.229289
Grill Master,DC,38.818167,-92.996222
Pizza Express,South Dakota,43.035067,-103.409844
Veggie Bites,Kentucky,34.551672,-73.269252
Taco Planet,New Hampshire,27.462041,-94.642071
Veggie Bites,Maryland,41.748348,-78.230762
Burger Town,Georgia,34.528667,-114.993604
Taco Planet,Montana,38.670473,-68.799092
Wrap & Roll,Michigan,33.800708,-72.112786
Waffle World,Arizona,44.289592,-76.539945
Sub Stop,Nevada,42.025599,-100.482963
Wrap & Roll,Alabama,44.578987,-118.137543
Veggie Bites,Louisiana,32.931277,-78.684195
Waffle World,Wisconsin,40.97151,-99.110477
Grill Master,Ohio,28.157789,-84.930362
Hot Chicken USA,Georgia,31.755272,-123.152919
Sub Stop,Kansas,39.311123,-102.55116
Burger Town,New Mexico,27.485884,-73.17412
Burger Town,California,31.354379,-96.285143
Hot Chicken USA,Vermont,39.664349,-119.63797
Grill Master,New York,36.209898,-71.907008
Wrap & Roll,DC,39.892855,-120.527023
Waffle World,Washington,33.405385,-119.294596
Waffle World,New Hampshire,39.481025,-75.432711
Fry King,Kansas,48.233732,-72.44188
Waffle World,Wyoming,42.980356,-122.255146
Grill Master,Connecticut,46.256659,-96.321019
Pizza Express,Wisconsin,42.546714,-67.503429
Veggie Bites,Massachusetts,26.741816,-84.928761
Grill Master,Arizona,45.86512,-94.997619
Pizza Express,New Hampshire,24.641843,-84.317413
Fry King,South Carolina,43.116242,-109.948578
Grill Master,DC,48.924528,-116.393289
Fry King,Missouri,47.724704,-104.452448
Hot Chicken USA,Hawaii,34.504337,-70.198145
Grill Master,Texas,37.273726,-87.989774
Hot Chicken USA,Delaware,33.541664,-84.597619
Wrap & Roll,Vermont,26.978869,-110.04958
Fry King,California,26.505094,-68.639917
Pizza Express,Nebraska,30.355344,-94.216787
Taco Planet,Louisiana,32.954042,-118.157409
Fry King,Maryland,46.205679,-110.34971
Veggie Bites,Kentucky,39.01739,-108.492188
Donut Haven,Washington,38.542511,-105.778923
Grill Master,Georgia,30.844084,-108.315191
Hot Chicken USA,Louisiana,40.960331,-81.457052
Burger Town,Washington,45.406353,-115.27888
Pizza Express,Ohio,24.966992,-69.103433
Taco Planet,Oregon,26.708283,-71.175388
Wrap & Roll,Arizona,24.531835,-75.671583
Waffle World,Maryland,47.531924,-84.331179
Fry King,Connecticut,43.758989,-67.137993
Donut Haven,Florida,48.559579,-70.082496
Sub Stop,Arizona,45.646073,-118.295159
Hot Chicken USA,New Mexico,30.334609,-80.631306
Grill Master,Connecticut,35.264944,-80.090806
Wrap & Roll,Indiana,45.021589,-108.873059
Grill Master,California,37.289027,-82.59024
Veggie Bites,Washington,43.738746,-109.238072
Burger Town,Tennessee,27.683666,-100.81236
Burger Town,Maine,37.761916,-93.411705
Sub Stop,Maine,43.24416,-124.718555
Donut Haven,Wisconsin,35.47851,-89.344473
Fry King,Connecticut,38.560804,-78.718081
Hot Chicken USA,Kansas,24.960966,-120.65996
Burger Town,Tennessee,29.570281,-110.610452
Waffle World,Georgia,30.649496,-77.627187
Hot Chicken USA,Minnesota,40.101815,-83.345735
Grill Master,Utah,30.807588,-69.700068
Fry King,Pennsylvania,26.150932,-86.952184
Burger Town,Vermont,26.514064,-98.211168
Grill Master,West Virginia,25.473571,-87.814951
Burger Town,North Carolina,27.295832,-89.403168
Donut Haven,New Jersey,33.310779,-79.083635
Grill Master,Florida,41.45231,-92.439278
Waffle World,Minnesota,34.623221,-94.845992
Fry King,Connecticut,43.886729,-115.895357
Fry King,Alabama,42.41341,-100.213197
Wrap & Roll,California,44.519072,-76.75911
Wrap & Roll,Alaska,30.84398,-80.089367
Hot Chicken USA,Delaware,42.380569,-94.732917
Waffle World,Wisconsin,26.731223,-74.812236
Donut Haven,Florida,42.342765,-73.183513
Burger Town,Arkansas,43.574756,-103.893169
Wrap & Roll,North Carolina,28.375714,-102.200479
Donut Haven,Indiana,33.028329,-91.12603
Donut Haven,Massachusetts,49.302346,-85.815545
Fry King,West Virginia,46.690043,-89.274215
Veggie Bites,Minnesota,26.538594,-97.291943
Sub Stop,Alabama,35.437508,-96.679548
Waffle World,Wyoming,30.46904,-117.253044
Donut Haven,New York,48.272699,-108.160825
Waffle World,Iowa,30.782209,-122.435486
Veggie Bites,Missouri,46.95863,-100.672476
Grill Master,Hawaii,38.049517,-96.629924
Waffle World,New Mexico,35.42344,-92.862623
Veggie Bites,West Virginia,36.120694,-71.815995
Wrap & Roll,Texas,45.406274,-79.393405
Veggie Bites,Vermont,30.504638,-71.412539
Taco Planet,Wyoming,25.404395,-103.237789
Donut Haven,Colorado,41.6608,-89.385194
Hot Chicken USA,North Carolina,44.969066,-112.445565
Sub Stop,Nebraska,36.58869,-72.926485
Hot Chicken USA,Iowa,33.648081,-100.612678
Fry King,Vermont,40.525192,-107.216821
Pizza Express,Mississippi,26.896264,-81.653284
Wrap & Roll,Idaho,36.115608,-81.404258
Fry King,Alabama,45.173957,-98.441932
Wrap & Roll,Co Spgs,45.41086,-89.518253
Donut Haven,Maryland,25.049631,-116.531023
Taco Planet,Oklahoma,32.287162,-86.594759
Wrap & Roll,New Mexico,39.56283,-74.910402
Wrap & Roll,Illinois,25.326877,-78.109736
Grill Master,Vermont,39.486356,-72.379589
Donut Haven,Alaska,47.815779,-88.074031
Donut Haven,Washington,43.438475,-90.266326
Pizza Express,New Jersey,46.868816,-90.423599
Wrap & Roll,Washington,33.81549,-114.773611
Donut Haven,Michigan,49.103585,-83.099905
Veggie Bites,Vermont,33.113007,-99.038876
Waffle World,Ohio,26.449251,-123.12129
Hot Chicken USA,Rhode Island,27.779877,-89.791079
Wrap & Roll,Virginia,32.140085,-114.769398
Pizza Express,Ohio,26.659271,-113.468416
Donut Haven,Colorado,41.678781,-72.909098
Burger Town,Georgia,45.174846,-71.987974
Waffle World,North Carolina,26.648115,-100.7607
Sub Stop,Alaska,39.395885,-90.558429
Waffle World,Co Spgs,27.828756,-121.664805
Waffle World,Florida,25.345411,-109.351014
Taco Planet,Georgia,42.786354,-123.903727
Sub Stop,Idaho,24.51645,-93.012475
Grill Master,Ohio,30.008612,-106.686742
Fry King,Alabama,46.637744,-119.702187
Hot Chicken USA,California,30.64738,-82.528117
Waffle World,Hawaii,37.989963,-121.268381
Fry King,Alabama,32.840344,-88.046055
Taco Planet,Nebraska,27.918634,-121.889869
Burger Town,Co Spgs,40.144021,-100.871038
Veggie Bites,Wisconsin,42.170926,-87.978406
Fry King,Illinois,43.497521,-70.318342
Hot Chicken USA,Vermont,47.137106,-83.234071
Veggie Bites,Iowa,38.374591,-79.716543
Hot Chicken USA,New Jersey,34.811111,-96.792447
Veggie Bites,Arizona,45.619825,-105.354723
Waffle World,North Carolina,34.796646,-87.094535
Grill Master,Florida,48.417635,-80.934236
Veggie Bites,Illinois,34.126198,-89.147424
Sub Stop,Michigan,30.571295,-78.884883
Donut Haven,Arkansas,34.324765,-103.530434
Veggie Bites,Iowa,40.311681,-67.703603
Hot Chicken USA,Wisconsin,29.307211,-73.460659
Sub Stop,Idaho,46.269613,-77.502086
Fry King,Virginia,31.952359,-122.782824
Grill Master,Ohio,39.299447,-75.319148
Grill Master,Louisiana,33.145893,-76.787294
Taco Planet,Illinois,34.881782,-106.681409
Pizza Express,Vermont,28.107849,-91.581158
Fry King,Massachusetts,45.487545,-87.610407
Pizza Express,Wisconsin,36.764973,-94.821525
Pizza Express,Georgia,41.050275,-117.04432
Taco Planet,Ohio,29.378007,-85.58463
Taco Planet,Alabama,26.879875,-89.003911
Sub Stop,Oklahoma,29.758177,-85.201926
Veggie Bites,Georgia,33.196986,-81.244413
Donut Haven,Wisconsin,33.795562,-105.879364
Hot Chicken USA,Kentucky,39.109773,-77.633952
Burger Town,Wisconsin,25.370399,-101.629907
Fry King,Texas,45.44194,-97.546884
Wrap & Roll,Kentucky,41.39273,-115.993857
Grill Master,Alaska,28.785619,-117.190356
Wrap & Roll,Utah,34.708209,-82.106073
Taco Planet,Iowa,40.164893,-68.501549
Taco Planet,Missouri,26.604223,-78.428741
Pizza Express,Massachusetts,25.332122,-77.401149
Veggie Bites,Florida,25.205913,-81.098562
Donut Haven,Hawaii,34.629057,-92.512666
Sub Stop,Ohio,40.666258,-82.665632
Fry King,Montana,31.991696,-111.136805
Pizza Express,Washington,40.772547,-82.151442
Sub Stop,Maine,31.02899,-80.116441
Grill Master,South Carolina,41.622359,-111.91213
Waffle World,Vermont,48.217,-115.106246
Waffle World,Utah,38.864586,-83.542595
Veggie Bites,North Carolina,47.387939,-104.077934
Fry King,Kansas,39.549829,-106.87998
Wrap & Roll,Virginia,28.318373,-83.058504
Donut Haven,DC,31.662824,-70.94875
Burger Town,Massachusetts,37.388948,-90.696598
Sub Stop,Arkansas,44.750694,-105.557388
Taco Planet,Minnesota,48.000449,-74.851224
Fry King,Ohio,39.056996,-85.301447
Waffle World,Connecticut,44.891888,-115.466145
Wrap & Roll,Alaska,24.554204,-90.368651
Taco Planet,Co Spgs,32.573271,-118.074304
Donut Haven,Connecticut,28.257596,-116.071964
Donut Haven,Tennessee,46.817805,-124.395583
Wrap & Roll,Arkansas,31.031642,-124.034543
Fry King,Idaho,39.184233,-69.216425
Pizza Express,California,41.082774,-70.444491
Pizza Express,New Jersey,30.030834,-103.728065
Pizza Express,Arkansas,30.486438,-101.43611
Taco Planet,Rhode Island,33.32221,-118.609067
Grill Master,Washington,33.18465,-97.148827
Taco Planet,Iowa,33.36079,-95.052003
Pizza Express,Utah,35.257276,-96.342796
Waffle World,Oregon,29.412033,-103.607097
Donut Haven,Georgia,26.556921,-78.385495
Sub Stop,Nevada,47.205182,-120.560105
Taco Planet,California,41.429572,-71.914443
Waffle World,South Dakota,30.667449,-68.338472
Hot Chicken USA,Minnesota,36.265025,-97.103004
Donut Haven,New Hampshire,36.538935,-117.356653
Hot Chicken USA,Rhode Island,36.156721,-72.905924
Burger Town,Co Spgs,38.896029,-74.376072
Hot Chicken USA,Colorado,30.077116,-92.203955
Hot Chicken USA,Iowa,45.1536,-113.717544
Veggie Bites,Vermont,38.829908,-75.96732
Veggie Bites,Minnesota,35.116555,-96.971582
Pizza Express,Kentucky,43.850367,-82.717991
Burger Town,Virginia,40.898615,-116.56094
Grill Master,Rhode Island,34.579627,-123.659212
Waffle World,Massachusetts,35.953861,-108.084067
Wrap & Roll,Virginia,26.845894,-113.079134
Grill Master,Nevada,46.657082,-118.373341
Donut Haven,Florida,44.47109,-97.433231
Sub Stop,Massachusetts,37.993281,-105.696047
Fry King,Montana,35.237201,-81.1829
Taco Planet,DC,26.385316,-67.149507
Sub Stop,South Carolina,43.156968,-120.759492
Pizza Express,Minnesota,45.415523,-114.264815
Wrap & Roll,Wyoming,32.365245,-124.779514
Donut Haven,Washington,39.115219,-72.906852
Veggie Bites,Hawaii,36.36367,-81.930664
Taco Planet,Co Spgs,32.594984,-121.049086
Fry King,Colorado,42.840933,-88.450565
Wrap & Roll,Vermont,43.699863,-83.709564
Waffle World,West Virginia,49.207688,-69.031571
Donut Haven,West Virginia,44.189737,-78.944248
Grill Master,North Dakota,29.509867,-115.568135
Veggie Bites,New Hampshire,25.325492,-111.783708
Donut Haven,Kansas,41.957268,-91.67302
Veggie Bites,Maine,37.661877,-123.775232
Hot Chicken USA,Ohio,44.169828,-88.423704
Hot Chicken USA,Ohio,37.928912,-114.155859
Sub Stop,Indiana,42.935638,-99.571053
Fry King,Connecticut,29.358093,-118.987514
Taco Planet,California,26.635145,-97.55137
Veggie Bites,California,44.028282,-115.830107
Sub Stop,Kentucky,41.145775,-120.656849
Donut Haven,DC,33.445447,-110.189219
Sub Stop,Connecticut,37.040168,-71.729539
Donut Haven,Ohio,41.309179,-103.678821
Waffle World,New Jersey,30.353979,-97.466326
Waffle World,Georgia,38.239501,-116.121491
Grill Master,Montana,35.396698,-123.065271
Veggie Bites,Georgia,43.876254,-84.905653
Taco Planet,North Dakota,26.822588,-83.172893
Burger Town,Idaho,48.816338,-123.097873
Burger Town,Kentucky,26.398072,-95.308839
Hot Chicken USA,Oregon,37.009709,-95.807077
Pizza Express,North Dakota,47.726806,-71.813159
Veggie Bites,Georgia,24.85873,-119.615248
Donut Haven,Florida,27.556319,-90.687335
Donut Haven,Minnesota,32.014044,-98.386467
Grill Master,Alabama,29.134672,-121.786322
Grill Master,New Mexico,26.957274,-117.489025
Pizza Express,Tennessee,38.890813,-87.983578
Sub Stop,Co Spgs,37.16353,-119.871662
Veggie Bites,South Carolina,26.906082,-72.126771
